store_id,sku_id,system_stock,physical_stock,stockout,stock_variance,inventory_accuracy_pct
ST093,SKU0005,40,46,No,6,100.0
ST087,SKU0117,35,32,No,-3,91.4
ST084,SKU0322,36,39,No,3,100.0
ST050,SKU0085,30,28,No,-2,93.3
ST035,SKU0219,28,43,No,15,100.0
ST097,SKU0084,30,27,No,-3,90.0
ST045,SKU0190,32,34,No,2,100.0
ST021,SKU0397,29,33,No,4,100.0
ST095,SKU0451,36,35,No,-1,97.2
ST039,SKU0109,40,41,No,1,100.0
ST096,SKU0005,42,26,No,-16,61.9
ST070,SKU0132,34,24,No,-10,70.6
ST004,SKU0203,30,29,No,-1,96.7
ST063,SKU0075,31,20,No,-11,64.5
ST012,SKU0335,34,25,No,-9,73.5
ST046,SKU0155,30,43,No,13,100.0
ST055,SKU0464,41,35,No,-6,85.4
ST041,SKU0079,34,47,No,13,100.0
ST048,SKU0492,40,44,No,4,100.0
ST085,SKU0273,28,38,No,10,100.0
ST010,SKU0280,41,44,No,3,100.0
ST079,SKU0115,47,47,No,0,100.0
ST047,SKU0046,33,48,No,15,100.0
ST076,SKU0477,25,42,No,17,100.0
ST083,SKU0280,31,43,No,12,100.0
ST084,SKU0032,30,29,No,-1,96.7
ST034,SKU0457,36,51,No,15,100.0
ST010,SKU0436,36,51,No,15,100.0
ST004,SKU0005,45,38,No,-7,84.4
ST081,SKU0097,40,24,No,-16,60.0
ST021,SKU0187,38,37,No,-1,97.4
ST049,SKU0401,41,41,No,0,100.0
ST049,SKU0095,32,17,No,-15,53.1
ST037,SKU0409,31,29,No,-2,93.5
ST002,SKU0213,42,24,No,-18,57.1
ST071,SKU0010,38,51,No,13,100.0
ST003,SKU0201,44,36,No,-8,81.8
ST091,SKU0183,35,32,No,-3,91.4
ST033,SKU0161,32,35,No,3,100.0
ST087,SKU0197,44,46,No,2,100.0
ST097,SKU0124,27,14,No,-13,51.9
ST068,SKU0308,30,18,No,-12,60.0
ST062,SKU0041,29,37,No,8,100.0
ST068,SKU0477,29,35,No,6,100.0
ST099,SKU0136,30,40,No,10,100.0
ST073,SKU0494,27,14,No,-13,51.9
ST080,SKU0240,42,27,No,-15,64.3
ST018,SKU0473,38,40,No,2,100.0
ST045,SKU0292,41,59,No,18,100.0
ST043,SKU0395,34,29,No,-5,85.3
ST096,SKU0176,33,35,No,2,100.0
ST051,SKU0321,32,24,No,-8,75.0
ST088,SKU0370,36,36,No,0,100.0
ST067,SKU0138,38,32,No,-6,84.2
ST015,SKU0362,39,33,No,-6,84.6
ST007,SKU0203,39,38,No,-1,97.4
ST082,SKU0372,31,48,No,17,100.0
ST040,SKU0262,38,27,No,-11,71.1
ST057,SKU0118,32,44,No,12,100.0
ST026,SKU0481,42,56,No,14,100.0
ST009,SKU0322,30,25,No,-5,83.3
ST021,SKU0250,37,29,No,-8,78.4
ST016,SKU0070,40,26,No,-14,65.0
ST098,SKU0440,35,35,No,0,100.0
ST092,SKU0389,29,36,No,7,100.0
ST065,SKU0155,37,48,No,11,100.0
ST039,SKU0055,32,40,No,8,100.0
ST095,SKU0286,40,23,No,-17,57.5
ST063,SKU0078,45,39,No,-6,86.7
ST019,SKU0350,44,33,No,-11,75.0
ST031,SKU0329,27,12,No,-15,44.4
ST093,SKU0377,26,14,No,-12,53.8
ST089,SKU0181,33,34,No,1,100.0
ST012,SKU0295,33,23,No,-10,69.7
ST041,SKU0333,31,19,No,-12,61.3
ST099,SKU0221,47,46,No,-1,97.9
ST015,SKU0338,41,47,No,6,100.0
ST100,SKU0091,42,45,No,3,100.0
ST051,SKU0141,38,30,No,-8,78.9
ST098,SKU0140,41,43,No,2,100.0
ST041,SKU0317,35,48,No,13,100.0
ST065,SKU0395,40,35,No,-5,87.5
ST070,SKU0307,41,25,No,-16,61.0
ST052,SKU0293,41,29,No,-12,70.7
ST009,SKU0485,38,45,No,7,100.0
ST071,SKU0453,29,25,No,-4,86.2
ST088,SKU0176,37,21,No,-16,56.8
ST025,SKU0443,35,41,No,6,100.0
ST095,SKU0094,33,15,No,-18,45.5
ST097,SKU0177,32,18,No,-14,56.2
ST084,SKU0206,35,49,No,14,100.0
ST004,SKU0181,34,17,No,-17,50.0
ST063,SKU0034,39,30,No,-9,76.9
ST029,SKU0037,27,15,No,-12,55.6
ST051,SKU0343,42,27,No,-15,64.3
ST079,SKU0119,34,27,No,-7,79.4
ST046,SKU0061,34,35,No,1,100.0
ST095,SKU0347,41,39,No,-2,95.1
ST052,SKU0028,44,44,No,0,100.0
ST022,SKU0398,35,38,No,3,100.0
ST087,SKU0351,38,44,No,6,100.0
ST099,SKU0420,46,49,No,3,100.0
ST096,SKU0295,36,36,No,0,100.0
ST082,SKU0035,43,42,No,-1,97.7
ST097,SKU0206,25,31,No,6,100.0
ST071,SKU0188,34,40,No,6,100.0
ST072,SKU0136,32,21,No,-11,65.6
ST007,SKU0080,35,22,No,-13,62.9
ST016,SKU0424,28,25,No,-3,89.3
ST046,SKU0395,21,28,No,7,100.0
ST017,SKU0074,34,34,No,0,100.0
ST098,SKU0364,31,29,No,-2,93.5
ST070,SKU0402,39,56,No,17,100.0
ST048,SKU0278,49,43,No,-6,87.8
ST090,SKU0333,27,15,No,-12,55.6
ST010,SKU0023,37,32,No,-5,86.5
ST043,SKU0482,42,44,No,2,100.0
ST048,SKU0460,32,38,No,6,100.0
ST059,SKU0276,27,9,No,-18,33.3
ST089,SKU0274,40,24,No,-16,60.0
ST033,SKU0038,35,49,No,14,100.0
ST094,SKU0483,32,40,No,8,100.0
ST006,SKU0057,29,19,No,-10,65.5
ST018,SKU0083,40,42,No,2,100.0
ST079,SKU0092,43,43,No,0,100.0
ST011,SKU0203,34,31,No,-3,91.2
ST054,SKU0434,31,33,No,2,100.0
ST023,SKU0439,42,38,No,-4,90.5
ST047,SKU0294,32,19,No,-13,59.4
ST051,SKU0220,29,16,No,-13,55.2
ST083,SKU0373,32,48,No,16,100.0
ST034,SKU0336,34,37,No,3,100.0
ST060,SKU0440,43,40,No,-3,93.0
ST046,SKU0499,48,54,No,6,100.0
ST065,SKU0233,28,24,No,-4,85.7
ST048,SKU0268,42,43,No,1,100.0
ST040,SKU0195,36,41,No,5,100.0
ST011,SKU0362,38,42,No,4,100.0
ST042,SKU0470,36,43,No,7,100.0
ST094,SKU0213,38,56,No,18,100.0
ST059,SKU0033,38,45,No,7,100.0
ST025,SKU0386,32,39,No,7,100.0
ST002,SKU0329,36,42,No,6,100.0
ST078,SKU0305,26,27,No,1,100.0
ST093,SKU0316,41,50,No,9,100.0
ST099,SKU0133,32,21,No,-11,65.6
ST059,SKU0293,36,47,No,11,100.0
ST077,SKU0109,37,42,No,5,100.0
ST001,SKU0263,29,27,No,-2,93.1
ST045,SKU0099,27,20,No,-7,74.1
ST005,SKU0095,30,46,No,16,100.0
ST062,SKU0350,31,25,No,-6,80.6
ST086,SKU0291,39,28,No,-11,71.8
ST017,SKU0042,47,33,No,-14,70.2
ST062,SKU0177,32,14,No,-18,43.8
ST004,SKU0440,23,9,No,-14,39.1
ST007,SKU0207,47,62,No,15,100.0
ST071,SKU0292,33,26,No,-7,78.8
ST010,SKU0348,35,45,No,10,100.0
ST032,SKU0282,40,38,No,-2,95.0
ST015,SKU0274,29,35,No,6,100.0
ST053,SKU0410,39,23,No,-16,59.0
ST017,SKU0406,35,22,No,-13,62.9
ST084,SKU0067,28,26,No,-2,92.9
ST057,SKU0083,26,11,No,-15,42.3
ST065,SKU0229,35,50,No,15,100.0
ST013,SKU0442,45,58,No,13,100.0
ST011,SKU0180,46,54,No,8,100.0
ST046,SKU0421,35,29,No,-6,82.9
ST022,SKU0415,40,29,No,-11,72.5
ST082,SKU0478,34,41,No,7,100.0
ST067,SKU0433,36,49,No,13,100.0
ST085,SKU0079,22,25,No,3,100.0
ST067,SKU0492,32,27,No,-5,84.4
ST037,SKU0383,37,30,No,-7,81.1
ST046,SKU0094,39,21,No,-18,53.8
ST014,SKU0447,36,22,No,-14,61.1
ST056,SKU0228,28,21,No,-7,75.0
ST077,SKU0172,34,46,No,12,100.0
ST015,SKU0410,29,38,No,9,100.0
ST030,SKU0141,39,50,No,11,100.0
ST019,SKU0108,42,35,No,-7,83.3
ST064,SKU0419,29,27,No,-2,93.1
ST069,SKU0112,44,40,No,-4,90.9
ST064,SKU0416,37,37,No,0,100.0
ST093,SKU0371,41,26,No,-15,63.4
ST022,SKU0433,35,27,No,-8,77.1
ST068,SKU0370,35,39,No,4,100.0
ST019,SKU0372,29,30,No,1,100.0
ST089,SKU0460,38,56,No,18,100.0
ST053,SKU0486,41,27,No,-14,65.9
ST066,SKU0281,27,28,No,1,100.0
ST090,SKU0153,47,56,No,9,100.0
ST062,SKU0306,28,19,No,-9,67.9
ST030,SKU0256,33,45,No,12,100.0
ST020,SKU0133,38,31,No,-7,81.6
ST041,SKU0077,36,27,No,-9,75.0
ST063,SKU0190,38,29,No,-9,76.3
ST005,SKU0296,29,39,No,10,100.0
ST014,SKU0190,31,27,No,-4,87.1
ST006,SKU0311,43,56,No,13,100.0
ST099,SKU0112,31,31,No,0,100.0
ST084,SKU0461,46,35,No,-11,76.1
ST033,SKU0477,32,34,No,2,100.0
ST036,SKU0137,31,25,No,-6,80.6
ST080,SKU0465,30,28,No,-2,93.3
ST048,SKU0413,28,15,No,-13,53.6
ST084,SKU0357,35,25,No,-10,71.4
ST095,SKU0496,34,43,No,9,100.0
ST025,SKU0113,40,36,No,-4,90.0
ST034,SKU0274,44,55,No,11,100.0
ST025,SKU0329,36,52,No,16,100.0
ST074,SKU0163,35,29,No,-6,82.9
ST098,SKU0495,35,27,No,-8,77.1
ST050,SKU0371,33,25,No,-8,75.8
ST096,SKU0227,39,30,No,-9,76.9
ST054,SKU0454,40,27,No,-13,67.5
ST099,SKU0313,34,37,No,3,100.0
ST019,SKU0074,42,38,No,-4,90.5
ST040,SKU0416,38,22,No,-16,57.9
ST075,SKU0030,38,33,No,-5,86.8
ST097,SKU0492,31,37,No,6,100.0
ST093,SKU0295,28,19,No,-9,67.9
ST080,SKU0375,30,43,No,13,100.0
ST004,SKU0334,26,26,No,0,100.0
ST093,SKU0437,26,30,No,4,100.0
ST100,SKU0283,31,47,No,16,100.0
ST021,SKU0482,28,25,No,-3,89.3
ST058,SKU0252,32,34,No,2,100.0
ST012,SKU0128,35,27,No,-8,77.1
ST044,SKU0409,37,29,No,-8,78.4
ST090,SKU0012,37,30,No,-7,81.1
ST079,SKU0458,33,17,No,-16,51.5
ST025,SKU0310,21,26,No,5,100.0
ST025,SKU0090,40,27,No,-13,67.5
ST047,SKU0041,46,42,No,-4,91.3
ST094,SKU0272,33,33,No,0,100.0
ST044,SKU0170,35,22,No,-13,62.9
ST093,SKU0393,39,32,No,-7,82.1
ST052,SKU0063,33,39,No,6,100.0
ST077,SKU0061,50,45,No,-5,90.0
ST080,SKU0010,43,60,No,17,100.0
ST018,SKU0378,43,59,No,16,100.0
ST040,SKU0399,41,30,No,-11,73.2
ST061,SKU0491,34,44,No,10,100.0
ST042,SKU0461,28,46,No,18,100.0
ST071,SKU0418,29,36,No,7,100.0
ST043,SKU0309,30,31,No,1,100.0
ST033,SKU0294,34,37,No,3,100.0
ST073,SKU0107,37,43,No,6,100.0
ST071,SKU0335,30,33,No,3,100.0
ST021,SKU0071,31,32,No,1,100.0
ST081,SKU0186,45,50,No,5,100.0
ST010,SKU0005,39,34,No,-5,87.2
ST073,SKU0100,43,33,No,-10,76.7
ST052,SKU0435,30,23,No,-7,76.7
ST031,SKU0371,34,38,No,4,100.0
ST039,SKU0347,34,45,No,11,100.0
ST089,SKU0471,22,5,No,-17,22.7
ST092,SKU0288,33,40,No,7,100.0
ST015,SKU0252,36,35,No,-1,97.2
ST031,SKU0417,37,54,No,17,100.0
ST016,SKU0242,29,46,No,17,100.0
ST012,SKU0431,44,61,No,17,100.0
ST024,SKU0376,34,44,No,10,100.0
ST044,SKU0016,39,39,No,0,100.0
ST017,SKU0336,31,29,No,-2,93.5
ST023,SKU0046,34,30,No,-4,88.2
ST080,SKU0490,38,20,No,-18,52.6
ST017,SKU0132,38,26,No,-12,68.4
ST087,SKU0217,23,24,No,1,100.0
ST088,SKU0102,38,35,No,-3,92.1
ST055,SKU0235,36,25,No,-11,69.4
ST070,SKU0028,34,24,No,-10,70.6
ST008,SKU0426,31,21,No,-10,67.7
ST025,SKU0134,40,24,No,-16,60.0
ST085,SKU0329,28,14,No,-14,50.0
ST040,SKU0260,38,54,No,16,100.0
ST085,SKU0476,26,29,No,3,100.0
ST048,SKU0412,33,33,No,0,100.0
ST098,SKU0273,33,42,No,9,100.0
ST063,SKU0400,42,38,No,-4,90.5
ST035,SKU0249,39,44,No,5,100.0
ST048,SKU0458,39,29,No,-10,74.4
ST025,SKU0048,19,20,No,1,100.0
ST059,SKU0304,34,34,No,0,100.0
ST016,SKU0458,49,63,No,14,100.0
ST060,SKU0324,30,16,No,-14,53.3
ST052,SKU0308,41,36,No,-5,87.8
ST063,SKU0376,30,20,No,-10,66.7
ST008,SKU0435,28,40,No,12,100.0
ST034,SKU0223,30,26,No,-4,86.7
ST065,SKU0182,33,35,No,2,100.0
ST051,SKU0354,37,36,No,-1,97.3
ST048,SKU0031,25,26,No,1,100.0
ST007,SKU0415,42,57,No,15,100.0
ST092,SKU0367,42,38,No,-4,90.5
ST086,SKU0336,43,40,No,-3,93.0
ST062,SKU0084,38,37,No,-1,97.4
ST039,SKU0404,37,27,No,-10,73.0
ST068,SKU0070,31,38,No,7,100.0
ST073,SKU0182,33,25,No,-8,75.8
ST033,SKU0496,39,44,No,5,100.0
ST089,SKU0146,38,55,No,17,100.0
ST039,SKU0286,40,53,No,13,100.0
ST083,SKU0139,41,31,No,-10,75.6
ST018,SKU0307,50,45,No,-5,90.0
ST058,SKU0256,32,33,No,1,100.0
ST040,SKU0020,36,38,No,2,100.0
ST070,SKU0185,35,27,No,-8,77.1
ST020,SKU0399,29,13,No,-16,44.8
ST036,SKU0246,32,32,No,0,100.0
ST047,SKU0151,30,20,No,-10,66.7
ST074,SKU0478,31,28,No,-3,90.3
ST082,SKU0268,16,15,No,-1,93.8
ST011,SKU0155,31,19,No,-12,61.3
ST033,SKU0060,39,36,No,-3,92.3
ST080,SKU0305,33,40,No,7,100.0
ST042,SKU0214,30,15,No,-15,50.0
ST035,SKU0350,39,40,No,1,100.0
ST057,SKU0056,34,45,No,11,100.0
ST100,SKU0175,34,44,No,10,100.0
ST004,SKU0378,39,30,No,-9,76.9
ST045,SKU0475,41,40,No,-1,97.6
ST079,SKU0014,36,37,No,1,100.0
ST006,SKU0413,40,58,No,18,100.0
ST057,SKU0215,28,18,No,-10,64.3
ST035,SKU0177,30,22,No,-8,73.3
ST058,SKU0094,47,57,No,10,100.0
ST078,SKU0336,38,34,No,-4,89.5
ST090,SKU0328,39,25,No,-14,64.1
ST081,SKU0002,45,39,No,-6,86.7
ST011,SKU0195,32,15,No,-17,46.9
ST025,SKU0260,47,35,No,-12,74.5
ST077,SKU0107,34,20,No,-14,58.8
ST072,SKU0332,39,35,No,-4,89.7
ST074,SKU0227,30,20,No,-10,66.7
ST043,SKU0391,38,44,No,6,100.0
ST081,SKU0220,42,46,No,4,100.0
ST015,SKU0306,37,30,No,-7,81.1
ST035,SKU0122,28,13,No,-15,46.4
ST034,SKU0252,37,49,No,12,100.0
ST019,SKU0305,33,35,No,2,100.0
ST037,SKU0203,31,27,No,-4,87.1
ST023,SKU0313,39,48,No,9,100.0
ST087,SKU0475,34,40,No,6,100.0
ST072,SKU0216,34,34,No,0,100.0
ST044,SKU0350,25,40,No,15,100.0
ST009,SKU0407,42,31,No,-11,73.8
ST032,SKU0437,36,41,No,5,100.0
ST018,SKU0463,35,36,No,1,100.0
ST083,SKU0360,30,29,No,-1,96.7
ST002,SKU0424,42,44,No,2,100.0
ST049,SKU0078,34,36,No,2,100.0
ST066,SKU0112,32,30,No,-2,93.8
ST012,SKU0320,48,62,No,14,100.0
ST042,SKU0126,35,27,No,-8,77.1
ST039,SKU0168,29,12,No,-17,41.4
ST011,SKU0438,36,25,No,-11,69.4
ST095,SKU0226,29,28,No,-1,96.6
ST039,SKU0025,31,29,No,-2,93.5
ST011,SKU0177,31,37,No,6,100.0
ST010,SKU0366,47,44,No,-3,93.6
ST029,SKU0174,40,28,No,-12,70.0
ST060,SKU0265,33,31,No,-2,93.9
ST056,SKU0462,32,25,No,-7,78.1
ST027,SKU0345,37,39,No,2,100.0
ST076,SKU0292,25,29,No,4,100.0
ST032,SKU0443,38,37,No,-1,97.4
ST096,SKU0042,34,33,No,-1,97.1
ST052,SKU0301,30,22,No,-8,73.3
ST053,SKU0008,29,38,No,9,100.0
ST078,SKU0484,29,23,No,-6,79.3
ST027,SKU0495,39,42,No,3,100.0
ST020,SKU0006,21,20,No,-1,95.2
ST048,SKU0293,43,58,No,15,100.0
ST033,SKU0494,30,42,No,12,100.0
ST017,SKU0191,22,18,No,-4,81.8
ST051,SKU0227,43,46,No,3,100.0
ST051,SKU0044,41,28,No,-13,68.3
ST020,SKU0352,37,41,No,4,100.0
ST100,SKU0413,31,28,No,-3,90.3
ST093,SKU0117,28,19,No,-9,67.9
ST067,SKU0099,39,55,No,16,100.0
ST026,SKU0398,30,47,No,17,100.0
ST029,SKU0442,34,50,No,16,100.0
ST001,SKU0215,39,37,No,-2,94.9
ST019,SKU0317,39,45,No,6,100.0
ST038,SKU0271,39,35,No,-4,89.7
ST044,SKU0418,43,35,No,-8,81.4
ST029,SKU0172,36,47,No,11,100.0
ST030,SKU0224,50,52,No,2,100.0
ST012,SKU0159,33,27,No,-6,81.8
ST080,SKU0337,36,41,No,5,100.0
ST037,SKU0311,41,57,No,16,100.0
ST040,SKU0031,41,43,No,2,100.0
ST071,SKU0497,33,47,No,14,100.0
ST035,SKU0174,35,30,No,-5,85.7
ST039,SKU0335,32,15,No,-17,46.9
ST006,SKU0066,23,22,No,-1,95.7
ST002,SKU0314,40,45,No,5,100.0
ST054,SKU0132,36,28,No,-8,77.8
ST019,SKU0141,42,52,No,10,100.0
ST024,SKU0280,34,17,No,-17,50.0
ST008,SKU0387,43,49,No,6,100.0
ST073,SKU0019,37,38,No,1,100.0
ST032,SKU0001,36,54,No,18,100.0
ST065,SKU0463,29,14,No,-15,48.3
ST034,SKU0162,31,34,No,3,100.0
ST010,SKU0109,50,51,No,1,100.0
ST007,SKU0028,34,30,No,-4,88.2
ST015,SKU0325,36,48,No,12,100.0
ST016,SKU0297,37,24,No,-13,64.9
ST016,SKU0085,30,23,No,-7,76.7
ST094,SKU0096,32,32,No,0,100.0
ST037,SKU0137,33,39,No,6,100.0
ST027,SKU0212,25,21,No,-4,84.0
ST096,SKU0311,33,42,No,9,100.0
ST040,SKU0279,32,33,No,1,100.0
ST042,SKU0096,38,50,No,12,100.0
ST027,SKU0131,54,52,No,-2,96.3
ST045,SKU0323,33,24,No,-9,72.7
ST059,SKU0170,25,43,No,18,100.0
ST079,SKU0472,38,38,No,0,100.0
ST064,SKU0495,22,30,No,8,100.0
ST010,SKU0353,30,37,No,7,100.0
ST032,SKU0435,35,46,No,11,100.0
ST086,SKU0198,42,50,No,8,100.0
ST028,SKU0469,42,27,No,-15,64.3
ST035,SKU0042,38,38,No,0,100.0
ST035,SKU0352,28,16,No,-12,57.1
ST077,SKU0389,39,40,No,1,100.0
ST100,SKU0132,31,37,No,6,100.0
ST062,SKU0360,32,20,No,-12,62.5
ST065,SKU0131,38,45,No,7,100.0
ST008,SKU0096,40,45,No,5,100.0
ST003,SKU0264,33,43,No,10,100.0
ST015,SKU0111,33,35,No,2,100.0
ST060,SKU0276,45,41,No,-4,91.1
ST045,SKU0388,33,51,No,18,100.0
ST006,SKU0155,44,43,No,-1,97.7
ST071,SKU0134,33,33,No,0,100.0
ST059,SKU0145,34,26,No,-8,76.5
ST016,SKU0477,34,27,No,-7,79.4
ST020,SKU0074,29,17,No,-12,58.6
ST002,SKU0096,29,11,No,-18,37.9
ST036,SKU0051,36,33,No,-3,91.7
ST025,SKU0348,39,48,No,9,100.0
ST086,SKU0346,34,31,No,-3,91.2
ST013,SKU0412,31,33,No,2,100.0
ST025,SKU0168,34,38,No,4,100.0
ST037,SKU0155,41,30,No,-11,73.2
ST017,SKU0456,44,52,No,8,100.0
ST002,SKU0457,32,33,No,1,100.0
ST003,SKU0048,30,26,No,-4,86.7
ST025,SKU0223,27,28,No,1,100.0
ST022,SKU0453,30,39,No,9,100.0
ST068,SKU0085,33,32,No,-1,97.0
ST017,SKU0256,28,15,No,-13,53.6
ST029,SKU0223,21,27,No,6,100.0
ST027,SKU0109,33,37,No,4,100.0
ST069,SKU0336,31,32,No,1,100.0
ST049,SKU0354,32,31,No,-1,96.9
ST071,SKU0194,21,25,No,4,100.0
ST069,SKU0191,44,41,No,-3,93.2
ST076,SKU0041,36,44,No,8,100.0
ST051,SKU0337,35,31,No,-4,88.6
ST088,SKU0297,39,30,No,-9,76.9
ST056,SKU0056,36,45,No,9,100.0
ST087,SKU0411,29,29,No,0,100.0
ST043,SKU0450,41,29,No,-12,70.7
ST081,SKU0127,34,45,No,11,100.0
ST005,SKU0439,41,47,No,6,100.0
ST090,SKU0130,29,37,No,8,100.0
ST087,SKU0414,36,36,No,0,100.0
ST011,SKU0027,42,50,No,8,100.0
ST062,SKU0225,47,49,No,2,100.0
ST074,SKU0441,36,30,No,-6,83.3
ST010,SKU0480,36,24,No,-12,66.7
ST068,SKU0336,31,31,No,0,100.0
ST041,SKU0483,40,40,No,0,100.0
ST024,SKU0322,41,49,No,8,100.0
ST064,SKU0301,35,53,No,18,100.0
ST091,SKU0480,21,7,No,-14,33.3
ST024,SKU0457,22,18,No,-4,81.8
ST046,SKU0379,34,51,No,17,100.0
ST073,SKU0032,45,62,No,17,100.0
ST058,SKU0020,43,45,No,2,100.0
ST034,SKU0339,34,27,No,-7,79.4
ST053,SKU0471,35,37,No,2,100.0
ST020,SKU0465,40,25,No,-15,62.5
ST050,SKU0335,35,48,No,13,100.0
ST064,SKU0405,25,25,No,0,100.0
ST035,SKU0045,29,31,No,2,100.0
ST087,SKU0237,37,36,No,-1,97.3
ST043,SKU0101,48,50,No,2,100.0
ST088,SKU0275,26,14,No,-12,53.8
ST079,SKU0058,30,46,No,16,100.0
ST052,SKU0304,43,43,No,0,100.0
ST048,SKU0059,43,33,No,-10,76.7
ST076,SKU0379,38,52,No,14,100.0
ST070,SKU0175,39,47,No,8,100.0
ST018,SKU0015,29,45,No,16,100.0
ST057,SKU0199,30,28,No,-2,93.3
ST074,SKU0389,41,51,No,10,100.0
ST084,SKU0215,36,39,No,3,100.0
ST062,SKU0047,37,36,No,-1,97.3
ST078,SKU0439,34,37,No,3,100.0
ST005,SKU0074,37,19,No,-18,51.4
ST057,SKU0456,35,39,No,4,100.0
ST097,SKU0489,39,42,No,3,100.0
ST056,SKU0387,33,19,No,-14,57.6
ST016,SKU0098,37,41,No,4,100.0
ST039,SKU0490,33,32,No,-1,97.0
ST025,SKU0370,40,32,No,-8,80.0
ST090,SKU0360,28,29,No,1,100.0
ST078,SKU0269,23,19,No,-4,82.6
ST081,SKU0061,35,38,No,3,100.0
ST042,SKU0451,42,51,No,9,100.0
ST043,SKU0062,41,45,No,4,100.0
ST088,SKU0034,38,39,No,1,100.0
ST053,SKU0251,36,47,No,11,100.0
ST032,SKU0233,41,34,No,-7,82.9
ST029,SKU0443,35,22,No,-13,62.9
ST046,SKU0456,50,52,No,2,100.0
ST090,SKU0480,28,35,No,7,100.0
ST073,SKU0057,36,28,No,-8,77.8
ST054,SKU0290,36,26,No,-10,72.2
ST056,SKU0048,20,4,No,-16,20.0
ST053,SKU0428,33,18,No,-15,54.5
ST014,SKU0164,39,43,No,4,100.0
ST009,SKU0047,31,22,No,-9,71.0
ST031,SKU0468,38,39,No,1,100.0
ST079,SKU0285,33,36,No,3,100.0
ST022,SKU0079,36,47,No,11,100.0
ST039,SKU0001,31,37,No,6,100.0
ST029,SKU0233,39,33,No,-6,84.6
ST042,SKU0154,47,55,No,8,100.0
ST048,SKU0048,31,26,No,-5,83.9
ST055,SKU0110,37,51,No,14,100.0
ST092,SKU0269,29,13,No,-16,44.8
ST096,SKU0144,33,26,No,-7,78.8
ST084,SKU0162,31,48,No,17,100.0
ST008,SKU0306,31,36,No,5,100.0
ST074,SKU0418,36,24,No,-12,66.7
ST063,SKU0101,35,40,No,5,100.0
ST092,SKU0165,30,29,No,-1,96.7
ST081,SKU0481,40,24,No,-16,60.0
ST029,SKU0397,40,52,No,12,100.0
ST002,SKU0187,33,32,No,-1,97.0
ST068,SKU0242,39,47,No,8,100.0
ST043,SKU0286,37,35,No,-2,94.6
ST094,SKU0315,45,42,No,-3,93.3
ST036,SKU0105,39,48,No,9,100.0
ST011,SKU0360,32,28,No,-4,87.5
ST078,SKU0270,31,27,No,-4,87.1
ST019,SKU0041,23,13,No,-10,56.5
ST080,SKU0177,29,15,No,-14,51.7
ST058,SKU0388,31,25,No,-6,80.6
ST061,SKU0485,36,41,No,5,100.0
ST046,SKU0474,28,25,No,-3,89.3
ST046,SKU0005,32,26,No,-6,81.2
ST033,SKU0319,42,53,No,11,100.0
ST049,SKU0417,23,36,No,13,100.0
ST017,SKU0328,34,52,No,18,100.0
ST049,SKU0444,34,25,No,-9,73.5
ST078,SKU0107,37,37,No,0,100.0
ST013,SKU0368,26,23,No,-3,88.5
ST098,SKU0083,23,24,No,1,100.0
ST062,SKU0142,37,29,No,-8,78.4
ST016,SKU0496,31,31,No,0,100.0
ST014,SKU0209,38,54,No,16,100.0
ST052,SKU0444,23,12,No,-11,52.2
ST100,SKU0120,31,37,No,6,100.0
ST080,SKU0252,40,38,No,-2,95.0
ST001,SKU0359,32,17,No,-15,53.1
ST083,SKU0285,41,41,No,0,100.0
ST074,SKU0267,46,40,No,-6,87.0
ST055,SKU0308,34,23,No,-11,67.6
ST084,SKU0347,37,41,No,4,100.0
ST065,SKU0158,34,35,No,1,100.0
ST005,SKU0077,29,12,No,-17,41.4
ST079,SKU0266,27,25,No,-2,92.6
ST084,SKU0283,33,31,No,-2,93.9
ST062,SKU0330,36,36,No,0,100.0
ST048,SKU0397,33,34,No,1,100.0
ST068,SKU0251,36,40,No,4,100.0
ST038,SKU0329,27,27,No,0,100.0
ST075,SKU0069,37,47,No,10,100.0
ST038,SKU0294,38,28,No,-10,73.7
ST022,SKU0258,32,23,No,-9,71.9
ST094,SKU0273,37,48,No,11,100.0
ST059,SKU0163,34,34,No,0,100.0
ST080,SKU0464,37,30,No,-7,81.1
ST015,SKU0105,35,38,No,3,100.0
ST040,SKU0054,38,25,No,-13,65.8
ST015,SKU0490,37,22,No,-15,59.5
ST067,SKU0034,31,46,No,15,100.0
ST047,SKU0280,33,22,No,-11,66.7
ST043,SKU0110,42,49,No,7,100.0
ST043,SKU0260,35,29,No,-6,82.9
ST040,SKU0156,42,45,No,3,100.0
ST080,SKU0202,30,33,No,3,100.0
ST009,SKU0085,34,30,No,-4,88.2
ST043,SKU0058,43,33,No,-10,76.7
ST057,SKU0030,33,43,No,10,100.0
ST027,SKU0450,40,42,No,2,100.0
ST046,SKU0495,43,60,No,17,100.0
ST082,SKU0483,30,31,No,1,100.0
ST071,SKU0019,37,23,No,-14,62.2
ST040,SKU0159,37,37,No,0,100.0
ST011,SKU0330,26,28,No,2,100.0
ST084,SKU0161,37,26,No,-11,70.3
ST052,SKU0108,47,60,No,13,100.0
ST011,SKU0451,32,26,No,-6,81.2
ST028,SKU0139,35,42,No,7,100.0
ST020,SKU0498,40,33,No,-7,82.5
ST007,SKU0497,26,31,No,5,100.0
ST012,SKU0131,39,40,No,1,100.0
ST032,SKU0474,32,32,No,0,100.0
