order_id,picker_id,pick_start,pick_end,items_picked,items_missing,pick_duration_minutes
ORD-059011,PICK00010,2026-09-21 03:39:00,2026-09-21 03:50:59.793761952,3,0,12.0
ORD-055987,PICK00345,2026-09-03 11:55:00,2026-09-03 12:02:38.884117062,3,0,7.6
ORD-012513,PICK00639,2026-09-20 01:42:00,2026-09-20 01:53:12.039899226,1,0,11.2
ORD-079764,PICK00918,2026-09-27 00:11:00,2026-09-27 00:27:18.587751540,7,0,16.3
ORD-092878,PICK00353,2026-09-28 17:15:00,2026-09-28 17:23:32.043057989,2,0,8.5
ORD-029384,PICK00313,2026-09-13 10:40:00,2026-09-13 10:57:05.770632798,5,0,17.1
ORD-049797,PICK00281,2026-09-05 23:49:00,2026-09-05 23:57:13.775977836,5,0,8.2
ORD-022783,PICK00895,2026-09-20 13:08:00,2026-09-20 13:14:12.142566750,4,0,6.2
ORD-044558,PICK01059,2026-09-19 03:07:00,2026-09-19 03:18:48.606144018,5,0,11.8
ORD-070316,PICK00792,2026-09-02 06:50:00,2026-09-02 07:03:49.049971248,6,0,13.8
ORD-081282,PICK00781,2026-09-22 08:12:00,2026-09-22 08:26:45.932424558,6,0,14.8
ORD-057747,PICK00590,2026-09-18 17:27:00,2026-09-18 17:36:12.403458840,5,0,9.2
ORD-012695,PICK00378,2026-09-08 14:03:00,2026-09-08 14:20:26.736848682,8,0,17.4
ORD-000098,PICK00752,2026-09-06 21:27:00,2026-09-06 21:40:01.009298766,4,0,13.0
ORD-053952,PICK00804,2026-09-13 22:40:00,2026-09-13 22:52:00.051183306,6,0,12.0
ORD-072005,PICK00438,2026-09-17 14:59:00,2026-09-17 15:12:37.757921370,6,0,13.6
ORD-030648,PICK00053,2026-09-27 18:45:00,2026-09-27 18:57:32.839042547,4,0,12.5
ORD-042562,PICK00300,2026-09-22 22:49:00,2026-09-22 23:03:54.932329464,6,0,14.9
ORD-032987,PICK00122,2026-09-04 08:02:00,2026-09-04 08:13:50.740583802,5,0,11.8
ORD-055240,PICK00741,2026-09-07 01:40:00,2026-09-07 01:53:53.129173476,5,0,13.9
ORD-051137,PICK01169,2026-09-27 02:28:00,2026-09-27 02:40:01.772487168,5,0,12.0
ORD-051177,PICK00691,2026-09-09 18:55:00,2026-09-09 19:05:51.985682928,5,0,10.9
ORD-032091,PICK00254,2026-09-23 00:57:00,2026-09-23 01:04:14.287364304,5,0,7.2
ORD-099817,PICK00774,2026-09-26 21:10:00,2026-09-26 21:26:24.401245578,7,0,16.4
ORD-012708,PICK01120,2026-09-27 07:48:00,2026-09-27 08:04:51.596544486,8,0,16.9
ORD-093712,PICK00844,2026-09-02 23:04:00,2026-09-02 23:22:34.853699232,8,0,18.6
ORD-007399,PICK01042,2026-09-03 04:45:00,2026-09-03 04:56:25.220041092,6,0,11.4
ORD-026695,PICK00558,2026-09-16 15:33:00,2026-09-16 15:43:41.832609180,3,0,10.7
ORD-038652,PICK00764,2026-09-26 19:29:00,2026-09-26 19:49:21.408694056,8,0,20.4
ORD-072021,PICK00223,2026-09-27 10:37:00,2026-09-27 10:39:45.911946762,2,0,2.8
ORD-074894,PICK01000,2026-09-25 02:05:00,2026-09-25 02:13:07.580625036,4,0,8.1
ORD-092224,PICK00073,2026-09-12 05:35:00,2026-09-12 05:48:16.284410376,2,1,13.3
ORD-052933,PICK00497,2026-09-01 17:21:00,2026-09-01 17:28:19.433530950,3,0,7.3
ORD-094588,PICK00531,2026-09-10 15:29:00,2026-09-10 15:39:43.429006824,5,0,10.7
ORD-044089,PICK00771,2026-09-06 23:03:00,2026-09-06 23:12:08.354858874,6,0,9.1
ORD-030872,PICK00378,2026-09-19 18:07:00,2026-09-19 18:14:59.978539926,4,0,8.0
ORD-048764,PICK01035,2026-09-12 18:22:00,2026-09-12 18:33:40.757483706,4,1,11.7
ORD-058668,PICK00294,2026-09-05 20:54:00,2026-09-05 21:04:59.668095156,4,0,11.0
ORD-038260,PICK00536,2026-09-18 08:58:00,2026-09-18 09:09:39.008537118,6,0,11.7
ORD-041764,PICK00344,2026-09-25 07:55:00,2026-09-25 08:08:08.574782556,5,0,13.1
ORD-055617,PICK00074,2026-09-18 14:26:00,2026-09-18 14:38:28.742876178,4,0,12.5
ORD-077613,PICK00156,2026-09-15 18:57:00,2026-09-15 19:04:06.406703196,2,0,7.1
ORD-088946,PICK00652,2026-09-11 05:44:00,2026-09-11 06:00:25.615221108,9,0,16.4
ORD-007180,PICK00873,2026-09-14 05:45:00,2026-09-14 05:53:13.494874764,3,0,8.2
ORD-000494,PICK00521,2026-09-25 18:22:00,2026-09-25 18:42:55.680107316,7,0,20.9
ORD-022514,PICK00104,2026-09-21 06:40:00,2026-09-21 06:49:03.551310858,6,0,9.1
ORD-088413,PICK01095,2026-09-19 07:00:00,2026-09-19 07:15:25.486226976,3,0,15.4
ORD-019520,PICK00574,2026-09-26 18:34:00,2026-09-26 18:51:52.219466832,5,1,17.9
ORD-073032,PICK00398,2026-09-24 08:22:00,2026-09-24 08:41:19.022428770,7,1,19.3
ORD-086709,PICK00067,2026-09-13 11:23:00,2026-09-13 11:36:38.013014886,6,0,13.6
ORD-022771,PICK00187,2026-09-08 22:45:00,2026-09-08 23:02:30.624112728,6,0,17.5
ORD-076472,PICK00961,2026-09-28 05:18:00,2026-09-28 05:30:20.155183140,4,0,12.3
ORD-014159,PICK00493,2026-09-24 11:23:00,2026-09-24 11:35:15.804374922,7,0,12.3
ORD-086598,PICK00214,2026-09-29 00:02:00,2026-09-29 00:15:39.331992336,5,0,13.7
ORD-096144,PICK00788,2026-09-01 13:54:00,2026-09-01 14:09:29.542762656,4,0,15.5
ORD-078893,PICK00951,2026-09-29 20:25:00,2026-09-29 20:37:45.533484216,2,0,12.8
ORD-092818,PICK00010,2026-09-23 01:44:00,2026-09-23 01:56:20.979088212,5,0,12.3
ORD-061285,PICK00743,2026-09-21 23:30:00,2026-09-21 23:40:02.137575312,1,0,10.0
ORD-073530,PICK00136,2026-09-19 16:17:00,2026-09-19 16:33:00.094795806,5,0,16.0
ORD-041563,PICK00456,2026-09-13 17:05:00,2026-09-13 17:22:14.158879968,7,0,17.2
ORD-090019,PICK00548,2026-09-07 08:12:00,2026-09-07 08:23:04.657327740,5,0,11.1
ORD-091885,PICK00944,2026-09-01 07:12:00,2026-09-01 07:25:20.401716198,6,0,13.3
ORD-032394,PICK00195,2026-09-13 23:40:00,2026-09-13 23:53:04.244166750,4,0,13.1
ORD-091253,PICK00503,2026-09-03 11:07:00,2026-09-03 11:22:08.786315640,3,1,15.1
ORD-060683,PICK00898,2026-09-22 13:50:00,2026-09-22 14:00:40.539139836,4,0,10.7
ORD-030645,PICK00699,2026-09-20 15:13:00,2026-09-20 15:30:42.288782436,6,0,17.7
ORD-063846,PICK00316,2026-09-06 00:44:00,2026-09-06 00:55:06.412591458,3,0,11.1
ORD-031136,PICK01005,2026-09-25 19:43:00,2026-09-25 19:59:52.370620866,5,0,16.9
ORD-015931,PICK01187,2026-09-23 04:38:00,2026-09-23 04:48:39.236465052,5,0,10.7
ORD-062774,PICK00008,2026-09-21 15:01:00,2026-09-21 15:15:25.839176814,7,0,14.4
ORD-012445,PICK00467,2026-09-10 08:44:00,2026-09-10 08:52:04.915648104,4,0,8.1
ORD-027642,PICK00092,2026-09-25 14:24:00,2026-09-25 14:42:50.195011644,6,0,18.8
ORD-031484,PICK00699,2026-09-19 21:52:00,2026-09-19 21:58:01.539129030,2,0,6.0
ORD-024548,PICK00565,2026-09-01 07:53:00,2026-09-01 08:08:55.068728592,8,0,15.9
ORD-033218,PICK00972,2026-09-14 20:31:00,2026-09-14 20:50:10.521113022,7,0,19.2
ORD-013770,PICK00449,2026-09-05 23:41:00,2026-09-05 23:57:27.900695262,5,0,16.5
ORD-033598,PICK00344,2026-09-07 20:02:00,2026-09-07 20:24:08.042636628,8,0,22.1
ORD-097180,PICK01172,2026-09-29 12:11:00,2026-09-29 12:22:35.466457704,6,0,11.6
ORD-030775,PICK00631,2026-09-23 01:45:00,2026-09-23 01:56:42.414501372,7,0,11.7
ORD-007960,PICK00111,2026-09-28 06:16:00,2026-09-28 06:31:10.899276678,6,0,15.2
ORD-081273,PICK00458,2026-09-27 14:26:00,2026-09-27 14:37:40.635694332,3,0,11.7
ORD-042694,PICK00106,2026-09-19 01:23:00,2026-09-19 01:29:56.154282822,4,0,6.9
ORD-074804,PICK00288,2026-09-03 10:29:00,2026-09-03 10:40:12.336692460,4,0,11.2
ORD-045748,PICK01179,2026-09-20 04:40:00,2026-09-20 04:53:50.368109688,5,0,13.8
ORD-066868,PICK00323,2026-09-27 11:31:00,2026-09-27 11:38:53.014722972,4,0,7.9
ORD-037519,PICK01195,2026-09-05 17:29:00,2026-09-05 17:46:57.007278336,6,0,18.0
ORD-068151,PICK00588,2026-09-09 11:33:00,2026-09-09 11:44:42.620197356,3,0,11.7
ORD-066325,PICK00875,2026-09-25 19:10:00,2026-09-25 19:24:05.586730512,5,0,14.1
ORD-011934,PICK00239,2026-09-12 14:30:00,2026-09-12 14:49:14.757740322,5,0,19.2
ORD-052484,PICK00740,2026-09-26 07:05:00,2026-09-26 07:18:19.478303898,6,0,13.3
ORD-096077,PICK01184,2026-09-26 14:51:00,2026-09-26 14:58:34.137885839,3,0,7.6
ORD-024079,PICK00688,2026-09-09 07:28:00,2026-09-09 07:39:04.710177216,5,0,11.1
ORD-086935,PICK01168,2026-09-13 22:52:00,2026-09-13 23:02:49.562139636,3,0,10.8
ORD-085302,PICK00115,2026-09-04 22:49:00,2026-09-04 22:55:37.875777132,2,0,6.6
ORD-090908,PICK01191,2026-09-04 14:06:00,2026-09-04 14:14:00.412426716,1,0,8.0
ORD-002330,PICK01001,2026-09-02 03:47:00,2026-09-02 03:52:12.006143172,2,1,5.2
ORD-035227,PICK00356,2026-09-19 02:41:00,2026-09-19 02:48:15.318949925,6,0,7.3
ORD-069300,PICK00776,2026-09-10 04:09:00,2026-09-10 04:25:23.151851574,6,0,16.4
ORD-056671,PICK00085,2026-09-05 15:34:00,2026-09-05 15:46:58.100884692,5,0,13.0
ORD-051135,PICK00527,2026-09-10 07:04:00,2026-09-10 07:27:59.696812944,8,0,24.0
ORD-043490,PICK00316,2026-09-30 04:21:00,2026-09-30 04:31:42.622365288,8,0,10.7
ORD-087363,PICK00649,2026-09-11 04:41:00,2026-09-11 04:47:43.082983086,2,0,6.7
ORD-013699,PICK00943,2026-09-16 13:14:00,2026-09-16 13:30:19.231615926,6,0,16.3
ORD-098591,PICK00857,2026-09-14 15:35:00,2026-09-14 15:51:42.703903056,7,0,16.7
ORD-008233,PICK00751,2026-09-10 14:11:00,2026-09-10 14:20:02.401637136,5,0,9.0
ORD-033457,PICK00723,2026-09-29 02:36:00,2026-09-29 02:52:17.007279210,4,0,16.3
ORD-036821,PICK00092,2026-09-16 17:35:00,2026-09-16 17:41:34.245561924,2,0,6.6
ORD-029613,PICK00863,2026-09-27 03:06:00,2026-09-27 03:25:15.459945534,5,1,19.3
ORD-028665,PICK00486,2026-09-07 08:37:00,2026-09-07 08:46:07.080668118,5,0,9.1
ORD-020710,PICK01071,2026-09-24 06:07:00,2026-09-24 06:16:13.885508982,1,0,9.2
ORD-066858,PICK01115,2026-09-05 10:50:00,2026-09-05 10:59:01.332255474,4,0,9.0
ORD-005633,PICK00814,2026-09-11 03:47:00,2026-09-11 03:53:44.462714538,3,0,6.7
ORD-039914,PICK00767,2026-09-15 06:25:00,2026-09-15 06:34:42.550894962,4,0,9.7
ORD-067968,PICK00017,2026-09-27 11:53:00,2026-09-27 12:00:12.286366944,2,0,7.2
ORD-097562,PICK00637,2026-09-17 16:57:00,2026-09-17 17:10:22.435210134,5,0,13.4
ORD-073425,PICK01038,2026-09-17 16:00:00,2026-09-17 16:07:13.452255912,2,0,7.2
ORD-009687,PICK00390,2026-09-15 16:44:00,2026-09-15 16:50:11.961246198,3,0,6.2
ORD-096152,PICK00679,2026-09-12 05:12:00,2026-09-12 05:30:03.022209966,5,0,18.1
ORD-091498,PICK00840,2026-09-11 11:17:00,2026-09-11 11:28:37.910033292,2,0,11.6
ORD-080505,PICK01096,2026-09-01 15:34:00,2026-09-01 15:44:46.976938008,5,1,10.8
ORD-016035,PICK00880,2026-09-17 12:56:00,2026-09-17 13:08:37.087226946,8,0,12.6
ORD-060923,PICK00767,2026-09-23 07:15:00,2026-09-23 07:26:29.681639652,3,0,11.5
ORD-067158,PICK00004,2026-09-24 14:20:00,2026-09-24 14:33:55.574260056,4,0,13.9
ORD-023143,PICK00661,2026-09-01 21:46:00,2026-09-01 22:05:29.200145940,5,0,19.5
ORD-098947,PICK01004,2026-09-18 09:49:00,2026-09-18 10:02:32.725774176,5,0,13.5
ORD-045424,PICK01092,2026-09-29 11:39:00,2026-09-29 11:50:31.959488190,6,0,11.5
ORD-054704,PICK00223,2026-09-02 12:32:00,2026-09-02 12:42:42.977951562,6,0,10.7
ORD-025948,PICK00231,2026-09-28 22:45:00,2026-09-28 23:01:49.994467206,5,0,16.8
ORD-097435,PICK00385,2026-09-05 23:24:00,2026-09-05 23:33:50.502023922,2,0,9.8
ORD-061060,PICK00158,2026-09-20 22:27:00,2026-09-20 22:43:08.589367206,6,0,16.1
ORD-098325,PICK00932,2026-09-23 08:16:00,2026-09-23 08:29:47.508916164,5,0,13.8
ORD-002488,PICK00153,2026-09-02 19:06:00,2026-09-02 19:16:46.956666222,2,1,10.8
ORD-015641,PICK01008,2026-09-12 13:06:00,2026-09-12 13:20:04.172942046,4,0,14.1
ORD-029333,PICK00156,2026-09-17 01:37:00,2026-09-17 01:50:19.463125314,5,0,13.3
ORD-071941,PICK00652,2026-09-14 13:07:00,2026-09-14 13:24:51.083939226,5,0,17.9
ORD-001333,PICK00994,2026-09-03 17:39:00,2026-09-03 17:58:09.506278410,6,0,19.2
ORD-033159,PICK00652,2026-09-19 23:39:00,2026-09-19 23:57:16.000288860,3,0,18.3
ORD-094100,PICK01127,2026-09-21 08:42:00,2026-09-21 08:51:21.990916626,2,0,9.4
ORD-021431,PICK00154,2026-09-22 09:49:00,2026-09-22 09:55:08.745027168,4,0,6.1
ORD-060861,PICK00971,2026-09-20 23:32:00,2026-09-20 23:47:26.759544624,7,0,15.4
ORD-031108,PICK00949,2026-09-25 19:58:00,2026-09-25 20:07:07.684933836,2,0,9.1
ORD-037990,PICK00967,2026-09-21 16:14:00,2026-09-21 16:22:03.853034754,4,0,8.1
ORD-045975,PICK00670,2026-09-01 16:02:00,2026-09-01 16:15:36.338933718,7,0,13.6
ORD-076209,PICK00266,2026-09-28 05:20:00,2026-09-28 05:31:36.080649948,2,0,11.6
ORD-066892,PICK00648,2026-09-23 21:52:00,2026-09-23 22:14:09.165957906,8,0,22.2
ORD-084363,PICK00411,2026-09-19 04:24:00,2026-09-19 04:36:58.465487550,5,0,13.0
ORD-075652,PICK00763,2026-09-12 20:04:00,2026-09-12 20:11:20.150042292,3,0,7.3
ORD-013379,PICK00031,2026-09-27 17:58:00,2026-09-27 18:10:48.435590316,6,0,12.8
ORD-051574,PICK00419,2026-09-13 00:45:00,2026-09-13 00:59:12.925079172,4,0,14.2
ORD-099495,PICK00044,2026-09-23 23:00:00,2026-09-23 23:10:49.617897822,3,0,10.8
ORD-074785,PICK01000,2026-09-07 11:57:00,2026-09-07 12:08:33.188144982,8,0,11.6
ORD-001965,PICK00726,2026-09-04 04:20:00,2026-09-04 04:33:54.735644100,7,1,13.9
ORD-076073,PICK00666,2026-09-26 03:10:00,2026-09-26 03:24:45.795878418,8,0,14.8
ORD-094406,PICK00772,2026-09-09 18:50:00,2026-09-09 19:01:47.606173800,4,0,11.8
ORD-090408,PICK00987,2026-09-17 06:39:00,2026-09-17 06:55:52.217771286,6,2,16.9
ORD-019526,PICK01033,2026-09-27 16:54:00,2026-09-27 17:06:06.975085326,5,1,12.1
ORD-097125,PICK00410,2026-09-07 04:45:00,2026-09-07 05:00:42.941485896,6,0,15.7
ORD-062187,PICK01156,2026-09-11 12:50:00,2026-09-11 12:54:38.900534586,2,0,4.6
ORD-062775,PICK00865,2026-09-11 16:30:00,2026-09-11 16:48:54.146243346,7,0,18.9
ORD-075529,PICK00119,2026-09-11 20:05:00,2026-09-11 20:14:34.950368676,5,0,9.6
ORD-005613,PICK01032,2026-09-21 15:43:00,2026-09-21 15:53:22.377888480,4,0,10.4
ORD-059794,PICK00408,2026-09-27 04:17:00,2026-09-27 04:35:42.878252382,7,0,18.7
ORD-083734,PICK00262,2026-09-01 07:05:00,2026-09-01 07:11:21.039984678,3,0,6.4
ORD-018089,PICK00697,2026-09-22 04:13:00,2026-09-22 04:23:15.020024466,3,0,10.3
ORD-015471,PICK00892,2026-09-20 16:24:00,2026-09-20 16:39:01.811053776,7,0,15.0
ORD-024593,PICK00427,2026-09-11 05:02:00,2026-09-11 05:21:22.731248238,7,0,19.4
ORD-004497,PICK00689,2026-09-16 02:54:00,2026-09-16 03:08:59.418784428,4,0,15.0
ORD-072656,PICK00244,2026-09-29 21:11:00,2026-09-29 21:17:27.194311674,5,0,6.5
ORD-013760,PICK01121,2026-09-27 23:49:00,2026-09-28 00:11:12.203773248,10,0,22.2
ORD-013859,PICK00587,2026-09-09 12:51:00,2026-09-09 13:00:50.267551692,5,0,9.8
ORD-077364,PICK00962,2026-09-11 18:09:00,2026-09-11 18:22:38.980475676,5,0,13.6
ORD-072261,PICK00102,2026-09-05 13:33:00,2026-09-05 13:40:29.674726542,3,1,7.5
ORD-026169,PICK00531,2026-09-10 13:25:00,2026-09-10 13:32:50.531583654,2,0,7.8
ORD-014534,PICK01004,2026-09-07 04:28:00,2026-09-07 04:37:51.761132718,3,0,9.9
ORD-072848,PICK00142,2026-09-19 05:33:00,2026-09-19 05:52:54.484345290,6,0,19.9
ORD-040991,PICK00025,2026-09-09 10:41:00,2026-09-09 10:56:31.789886772,6,0,15.5
ORD-065169,PICK00094,2026-09-14 20:58:00,2026-09-14 21:14:26.609451636,6,0,16.4
ORD-076555,PICK01050,2026-09-26 08:08:00,2026-09-26 08:19:43.213960338,5,0,11.7
ORD-094596,PICK00959,2026-09-29 09:34:00,2026-09-29 09:49:17.530668618,6,0,15.3
ORD-086476,PICK00459,2026-09-02 08:57:00,2026-09-02 09:11:45.104751084,8,0,14.8
ORD-025589,PICK01071,2026-09-09 02:30:00,2026-09-09 02:35:56.938862916,3,0,5.9
ORD-059186,PICK00516,2026-09-29 13:13:00,2026-09-29 13:21:31.685003520,5,0,8.5
ORD-036525,PICK00886,2026-09-19 14:58:00,2026-09-19 15:16:21.969989568,6,0,18.4
ORD-036028,PICK00076,2026-09-24 05:02:00,2026-09-24 05:14:18.270941610,10,0,12.3
ORD-073394,PICK00580,2026-09-22 05:27:00,2026-09-22 05:32:39.965681808,3,0,5.7
ORD-054229,PICK00627,2026-09-10 07:28:00,2026-09-10 07:44:11.911327998,6,0,16.2
ORD-061157,PICK00607,2026-09-12 10:48:00,2026-09-12 11:04:18.039172302,6,0,16.3
ORD-047805,PICK00729,2026-09-03 12:21:00,2026-09-03 12:36:23.700661758,5,0,15.4
ORD-001990,PICK00900,2026-09-13 12:00:00,2026-09-13 12:19:01.988768574,6,0,19.0
ORD-046033,PICK00652,2026-09-02 20:31:00,2026-09-02 20:40:58.207049478,5,0,10.0
ORD-040653,PICK00519,2026-09-29 01:27:00,2026-09-29 01:33:32.800328202,6,0,6.5
ORD-083869,PICK00461,2026-09-16 04:50:00,2026-09-16 05:01:10.141304658,3,0,11.2
ORD-008441,PICK00291,2026-09-02 02:02:00,2026-09-02 02:18:44.614026480,5,0,16.7
ORD-036828,PICK00950,2026-09-01 04:35:00,2026-09-01 04:40:01.526028264,4,0,5.0
ORD-083887,PICK00565,2026-09-26 05:47:00,2026-09-26 06:01:41.458363842,4,0,14.7
ORD-005564,PICK00288,2026-09-07 05:30:00,2026-09-07 05:47:02.381140170,7,0,17.0
ORD-071695,PICK00813,2026-09-03 14:00:00,2026-09-03 14:12:32.699435472,4,0,12.5
ORD-019295,PICK00078,2026-09-05 18:16:00,2026-09-05 18:30:11.905548618,4,0,14.2
ORD-061266,PICK00094,2026-09-03 15:52:00,2026-09-03 16:05:33.700803246,6,0,13.6
ORD-072356,PICK00654,2026-09-16 04:00:00,2026-09-16 04:10:35.440623474,4,0,10.6
ORD-034111,PICK00294,2026-09-20 14:21:00,2026-09-20 14:40:05.189188854,9,0,19.1
ORD-071895,PICK01064,2026-09-16 11:01:00,2026-09-16 11:21:28.760074596,7,0,20.5
ORD-002517,PICK00844,2026-09-21 05:15:00,2026-09-21 05:27:00.529241688,4,0,12.0
ORD-078815,PICK00145,2026-09-14 04:45:00,2026-09-14 04:54:05.728057602,5,0,9.1
ORD-084313,PICK01048,2026-09-11 03:28:00,2026-09-11 03:44:53.888758290,4,2,16.9
ORD-040529,PICK01172,2026-09-17 13:20:00,2026-09-17 13:32:24.006261144,4,0,12.4
ORD-055079,PICK00298,2026-09-07 20:44:00,2026-09-07 21:07:22.756203798,7,0,23.4
ORD-000366,PICK01060,2026-09-21 20:22:00,2026-09-21 20:32:46.925920896,3,1,10.8
ORD-074737,PICK00241,2026-09-21 10:19:00,2026-09-21 10:40:17.129604564,11,0,21.3
ORD-080278,PICK00045,2026-09-21 00:50:00,2026-09-21 01:08:31.035589800,8,0,18.5
ORD-077828,PICK00109,2026-09-27 16:55:00,2026-09-27 17:05:31.394630076,5,0,10.5
ORD-021050,PICK00100,2026-09-29 11:16:00,2026-09-29 11:27:39.367707006,3,0,11.7
ORD-000970,PICK00146,2026-09-02 11:05:00,2026-09-02 11:17:29.054406096,4,1,12.5
ORD-056730,PICK00667,2026-09-14 16:29:00,2026-09-14 16:43:14.943631164,6,1,14.2
ORD-081906,PICK00930,2026-09-26 05:45:00,2026-09-26 05:56:58.488573378,5,0,12.0
ORD-058257,PICK00031,2026-09-14 03:45:00,2026-09-14 03:59:11.782492896,8,0,14.2
ORD-093146,PICK00709,2026-09-06 21:06:00,2026-09-06 21:13:31.700198256,1,0,7.5
ORD-045512,PICK00195,2026-09-17 13:56:00,2026-09-17 14:08:17.392320120,4,0,12.3
ORD-088443,PICK00204,2026-09-03 10:36:00,2026-09-03 10:43:45.731172936,2,0,7.8
ORD-043587,PICK00747,2026-09-22 10:05:00,2026-09-22 10:14:38.685394872,3,0,9.6
ORD-059395,PICK00146,2026-09-10 13:39:00,2026-09-10 13:55:22.829173776,6,0,16.4
ORD-082484,PICK00902,2026-09-20 07:16:00,2026-09-20 07:30:38.746317744,4,1,14.6
ORD-022623,PICK00612,2026-09-21 09:52:00,2026-09-21 10:04:10.488976800,5,0,12.2
ORD-033524,PICK00934,2026-09-12 04:34:00,2026-09-12 04:41:56.863474038,5,0,7.9
ORD-060350,PICK00821,2026-09-28 23:53:00,2026-09-29 00:05:01.622931024,6,0,12.0
ORD-094284,PICK00964,2026-09-08 05:02:00,2026-09-08 05:21:16.052168334,5,0,19.3
ORD-013316,PICK00307,2026-09-29 12:09:00,2026-09-29 12:14:24.656109492,3,0,5.4
ORD-035873,PICK00638,2026-09-09 16:38:00,2026-09-09 16:49:06.289878300,5,0,11.1
ORD-062554,PICK00972,2026-09-04 04:16:00,2026-09-04 04:21:46.915632972,4,0,5.8
ORD-015282,PICK00166,2026-09-22 09:17:00,2026-09-22 09:36:35.128172004,8,0,19.6
ORD-012498,PICK00496,2026-09-17 16:57:00,2026-09-17 17:09:44.705239704,3,0,12.7
ORD-065126,PICK00009,2026-09-22 03:32:00,2026-09-22 03:49:16.667579531,9,0,17.3
ORD-094790,PICK00877,2026-09-26 08:28:00,2026-09-26 08:43:40.322420064,4,0,15.7
ORD-094538,PICK01172,2026-09-17 02:22:00,2026-09-17 02:30:01.038917100,4,0,8.0
ORD-078655,PICK00939,2026-09-30 22:09:00,2026-09-30 22:32:59.407251540,7,0,24.0
ORD-009847,PICK00846,2026-09-29 06:29:00,2026-09-29 06:39:13.587787920,5,0,10.2
ORD-043730,PICK01150,2026-09-07 12:33:00,2026-09-07 12:40:19.931265102,3,0,7.3
ORD-092268,PICK01089,2026-09-23 06:12:00,2026-09-23 06:26:07.519926431,5,1,14.1
ORD-074836,PICK00146,2026-09-16 07:31:00,2026-09-16 07:43:01.552073604,4,0,12.0
ORD-052638,PICK01006,2026-09-01 07:07:00,2026-09-01 07:20:16.689291899,3,1,13.3
ORD-086303,PICK00026,2026-09-23 22:37:00,2026-09-23 22:51:50.621486634,4,0,14.8
ORD-029102,PICK00080,2026-09-30 03:31:00,2026-09-30 03:43:23.462030088,8,0,12.4
ORD-050906,PICK00419,2026-09-24 03:11:00,2026-09-24 03:17:36.959475870,3,0,6.6
ORD-052285,PICK00616,2026-09-23 12:10:00,2026-09-23 12:22:23.678244288,3,0,12.4
ORD-048353,PICK00176,2026-09-23 21:44:00,2026-09-23 21:54:43.599788292,5,0,10.7
ORD-085919,PICK00470,2026-09-16 14:05:00,2026-09-16 14:18:28.272961602,5,0,13.5
ORD-084211,PICK01196,2026-09-27 07:18:00,2026-09-27 07:23:49.390483086,5,0,5.8
ORD-035594,PICK00617,2026-09-11 05:52:00,2026-09-11 06:00:39.320726304,2,0,8.7
ORD-033287,PICK00189,2026-09-23 13:59:00,2026-09-23 14:14:23.271014046,5,0,15.4
ORD-059400,PICK00787,2026-09-14 10:11:00,2026-09-14 10:20:00.163624260,5,0,9.0
ORD-012088,PICK00169,2026-09-15 13:59:00,2026-09-15 14:06:20.784285894,2,0,7.3
ORD-083218,PICK00050,2026-09-10 07:07:00,2026-09-10 07:20:03.225639444,7,0,13.1
ORD-030210,PICK00984,2026-09-05 19:34:00,2026-09-05 19:48:19.344730896,4,0,14.3
ORD-071944,PICK00935,2026-09-30 23:43:00,2026-09-30 23:51:48.378545232,5,0,8.8
ORD-008478,PICK00594,2026-09-22 14:37:00,2026-09-22 14:49:46.029626676,6,0,12.8
ORD-091180,PICK00846,2026-09-16 22:27:00,2026-09-16 22:47:08.104854413,10,0,20.1
ORD-011016,PICK00333,2026-09-24 23:40:00,2026-09-24 23:53:42.680898186,5,0,13.7
ORD-051766,PICK00484,2026-09-22 09:21:00,2026-09-22 09:38:07.634989343,6,1,17.1
ORD-091780,PICK00088,2026-09-27 12:16:00,2026-09-27 12:29:52.119429834,7,0,13.9
ORD-011692,PICK00558,2026-09-12 06:57:00,2026-09-12 07:07:11.381718240,3,0,10.2
ORD-040385,PICK00916,2026-09-26 22:17:00,2026-09-26 22:25:20.783027406,3,1,8.3
ORD-046805,PICK00114,2026-09-20 01:50:00,2026-09-20 02:05:15.639169050,5,1,15.3
ORD-029065,PICK00215,2026-09-18 02:52:00,2026-09-18 03:02:37.578377832,4,0,10.6
ORD-084055,PICK00941,2026-09-08 06:37:00,2026-09-08 06:52:41.354456358,6,0,15.7
ORD-073714,PICK00919,2026-09-08 09:41:00,2026-09-08 09:54:48.030101484,5,1,13.8
ORD-026045,PICK00954,2026-09-09 16:29:00,2026-09-09 16:40:44.195038668,3,1,11.7
ORD-008002,PICK00168,2026-09-08 12:01:00,2026-09-08 12:21:21.721074774,8,0,20.4
ORD-039305,PICK00488,2026-09-08 09:31:00,2026-09-08 09:44:16.450428929,3,0,13.3
ORD-048196,PICK00570,2026-09-25 08:09:00,2026-09-25 08:22:15.596440902,5,0,13.3
ORD-066706,PICK00683,2026-09-08 10:33:00,2026-09-08 10:42:11.030985198,4,0,9.2
ORD-072767,PICK00017,2026-09-06 04:05:00,2026-09-06 04:11:07.664160947,2,0,6.1
ORD-062536,PICK00307,2026-09-30 18:40:00,2026-09-30 18:50:17.925922848,6,0,10.3
ORD-050627,PICK00305,2026-09-22 22:26:00,2026-09-22 22:34:43.153070946,1,0,8.7
