employee_id,role,store_id,shift,tasks_completed,tasks_pending
EMP00155,Rider Coordinator,ST011,Morning,42,12
EMP02096,Store Associate,ST075,Evening,58,5
EMP01216,Picker,ST085,Afternoon,57,3
EMP01938,Picker,ST047,Morning,52,7
EMP02470,Picker,ST011,Evening,46,4
EMP00039,Picker,ST013,Evening,47,3
EMP00444,Supervisor,ST092,Evening,40,10
EMP00782,Packer,ST082,Afternoon,57,5
EMP01919,Picker,ST056,Afternoon,47,5
EMP00260,Supervisor,ST029,Night,45,10
EMP00300,Packer,ST088,Night,58,5
EMP02317,Store Associate,ST036,Night,42,2
EMP01955,Store Associate,ST047,Evening,44,6
EMP02177,Store Associate,ST037,Afternoon,45,4
EMP01142,Store Associate,ST065,Evening,57,10
EMP00766,Store Associate,ST089,Evening,44,9
EMP01287,Picker,ST100,Evening,67,5
EMP01257,Picker,ST094,Evening,46,8
EMP01334,Store Associate,ST035,Night,45,10
EMP02310,Rider Coordinator,ST055,Evening,66,6
EMP01011,Store Associate,ST074,Evening,48,6
EMP00333,Store Associate,ST096,Evening,43,8
EMP01836,Rider Coordinator,ST001,Morning,59,7
EMP01111,Picker,ST017,Evening,39,5
EMP00181,Packer,ST011,Evening,48,2
EMP00954,Picker,ST048,Evening,56,5
EMP02420,Store Associate,ST095,Evening,42,4
EMP01982,Store Associate,ST098,Afternoon,42,8
EMP00024,Picker,ST022,Afternoon,56,5
EMP01138,Supervisor,ST061,Evening,52,2
EMP01794,Store Associate,ST069,Evening,32,6
EMP00384,Picker,ST055,Afternoon,43,3
EMP00321,Packer,ST038,Night,46,8
EMP01549,Picker,ST076,Afternoon,40,3
EMP00649,Store Associate,ST027,Afternoon,44,7
EMP00515,Picker,ST095,Night,41,7
EMP01341,Picker,ST096,Afternoon,54,5
EMP00867,Store Associate,ST009,Morning,48,7
EMP01051,Picker,ST089,Morning,50,8
EMP00977,Picker,ST082,Evening,50,9
EMP00062,Packer,ST098,Morning,50,3
EMP02008,Picker,ST072,Evening,47,9
EMP01423,Supervisor,ST019,Evening,47,2
EMP00016,Supervisor,ST032,Evening,47,5
EMP00872,Picker,ST027,Evening,52,3
EMP00508,Packer,ST014,Evening,40,3
EMP01999,Store Associate,ST029,Evening,40,3
EMP00879,Supervisor,ST073,Afternoon,47,7
EMP01509,Picker,ST045,Afternoon,41,7
EMP01355,Packer,ST015,Evening,51,7
EMP00013,Store Associate,ST049,Morning,49,2
EMP01993,Packer,ST022,Evening,47,7
EMP00080,Supervisor,ST085,Afternoon,40,9
EMP02113,Picker,ST032,Evening,36,4
EMP00735,Store Associate,ST041,Evening,50,5
EMP01251,Packer,ST044,Night,48,5
EMP00476,Rider Coordinator,ST029,Afternoon,48,11
EMP01384,Store Associate,ST077,Evening,54,2
EMP01132,Rider Coordinator,ST083,Evening,52,5
EMP01590,Picker,ST006,Evening,51,11
EMP00448,Packer,ST013,Afternoon,40,1
EMP02107,Rider Coordinator,ST028,Evening,37,8
EMP01059,Picker,ST091,Morning,48,5
EMP01985,Rider Coordinator,ST069,Afternoon,52,3
EMP00047,Store Associate,ST005,Afternoon,41,6
EMP01029,Store Associate,ST080,Evening,59,3
EMP01659,Store Associate,ST013,Evening,64,4
EMP01486,Store Associate,ST052,Morning,51,7
EMP01327,Supervisor,ST079,Night,49,4
EMP01632,Supervisor,ST093,Night,45,8
EMP01333,Store Associate,ST093,Evening,47,9
EMP00882,Store Associate,ST038,Morning,48,3
EMP01090,Rider Coordinator,ST042,Afternoon,54,10
EMP01445,Packer,ST027,Evening,54,4
EMP00600,Supervisor,ST092,Afternoon,51,4
EMP01257,Picker,ST085,Evening,42,4
EMP00761,Supervisor,ST054,Evening,44,6
EMP01798,Store Associate,ST025,Morning,55,6
EMP01317,Supervisor,ST002,Morning,50,7
EMP02228,Rider Coordinator,ST093,Morning,57,9
EMP01461,Store Associate,ST082,Morning,53,4
EMP01862,Picker,ST033,Afternoon,43,10
EMP00405,Picker,ST063,Afternoon,41,8
EMP02143,Rider Coordinator,ST004,Afternoon,44,3
EMP00351,Picker,ST071,Afternoon,53,6
EMP00495,Packer,ST067,Afternoon,44,8
EMP01648,Supervisor,ST009,Evening,59,6
EMP01768,Picker,ST051,Evening,47,7
EMP02404,Store Associate,ST019,Night,52,4
EMP00725,Picker,ST086,Evening,43,3
EMP01162,Picker,ST020,Evening,33,5
EMP01257,Rider Coordinator,ST065,Evening,64,6
EMP01065,Rider Coordinator,ST023,Evening,49,9
EMP01462,Picker,ST091,Evening,41,4
EMP01006,Supervisor,ST012,Afternoon,42,3
EMP01619,Picker,ST098,Afternoon,73,4
EMP01325,Store Associate,ST003,Evening,46,8
EMP01165,Rider Coordinator,ST031,Evening,59,4
EMP01828,Store Associate,ST076,Evening,47,8
EMP01441,Picker,ST078,Morning,44,6
EMP02254,Picker,ST077,Morning,56,6
EMP01244,Rider Coordinator,ST025,Evening,56,6
EMP02454,Store Associate,ST075,Morning,50,5
EMP01003,Packer,ST039,Evening,45,5
EMP02077,Packer,ST070,Evening,40,9
EMP00592,Rider Coordinator,ST081,Evening,50,4
EMP01297,Store Associate,ST096,Afternoon,45,3
EMP02333,Picker,ST024,Afternoon,55,9
EMP01570,Supervisor,ST048,Evening,48,6
EMP01641,Packer,ST072,Evening,54,5
EMP02252,Supervisor,ST001,Afternoon,59,6
EMP01036,Packer,ST053,Evening,43,3
EMP00645,Packer,ST041,Morning,55,3
EMP01364,Rider Coordinator,ST005,Evening,58,7
EMP01229,Store Associate,ST078,Evening,51,9
EMP01131,Picker,ST054,Afternoon,60,7
EMP00879,Picker,ST089,Morning,52,3
EMP01418,Packer,ST085,Evening,52,8
EMP02165,Picker,ST071,Evening,51,1
EMP01208,Picker,ST072,Evening,44,8
EMP00223,Packer,ST042,Afternoon,56,8
EMP02465,Supervisor,ST085,Evening,49,2
EMP01477,Store Associate,ST048,Evening,39,4
EMP00794,Picker,ST098,Night,42,4
EMP00351,Picker,ST071,Afternoon,39,12
EMP01631,Store Associate,ST032,Night,42,4
EMP01795,Supervisor,ST002,Night,60,10
EMP01682,Store Associate,ST038,Evening,45,5
EMP01161,Picker,ST049,Afternoon,54,10
EMP02382,Picker,ST086,Morning,43,8
EMP00651,Store Associate,ST049,Evening,44,7
EMP01245,Picker,ST045,Morning,57,1
EMP00100,Store Associate,ST051,Afternoon,44,6
EMP00247,Rider Coordinator,ST066,Evening,41,6
EMP00499,Rider Coordinator,ST021,Morning,54,6
EMP01794,Store Associate,ST003,Morning,43,7
EMP00550,Supervisor,ST076,Afternoon,54,6
EMP01063,Supervisor,ST058,Morning,46,8
EMP01652,Rider Coordinator,ST011,Evening,46,6
EMP02393,Rider Coordinator,ST082,Afternoon,48,3
EMP00063,Store Associate,ST038,Afternoon,55,2
EMP01861,Packer,ST005,Afternoon,40,4
EMP00227,Rider Coordinator,ST002,Evening,53,6
EMP01280,Packer,ST049,Afternoon,56,8
EMP01328,Picker,ST078,Evening,41,7
EMP02037,Store Associate,ST077,Night,55,6
EMP00827,Packer,ST020,Evening,47,4
EMP00934,Rider Coordinator,ST064,Night,40,4
EMP00107,Store Associate,ST062,Afternoon,54,7
EMP01084,Rider Coordinator,ST003,Evening,52,3
EMP00731,Packer,ST080,Afternoon,48,8
EMP02463,Packer,ST043,Night,52,2
EMP01959,Picker,ST046,Night,52,7
EMP02246,Store Associate,ST014,Afternoon,46,3
EMP01876,Packer,ST052,Afternoon,41,8
EMP01202,Store Associate,ST056,Morning,50,10
EMP00854,Rider Coordinator,ST026,Morning,51,5
EMP02178,Packer,ST033,Evening,50,5
EMP00974,Store Associate,ST048,Afternoon,44,9
EMP02015,Store Associate,ST079,Afternoon,44,7
EMP00612,Picker,ST056,Night,46,8
EMP00255,Packer,ST017,Evening,70,8
EMP00090,Packer,ST086,Evening,48,11
EMP01166,Picker,ST068,Evening,57,5
EMP02365,Packer,ST022,Evening,46,4
EMP00629,Supervisor,ST063,Evening,47,12
EMP01197,Store Associate,ST007,Night,55,3
EMP02002,Picker,ST079,Evening,35,5
EMP01749,Store Associate,ST010,Night,51,5
EMP00715,Store Associate,ST013,Afternoon,51,4
EMP00465,Picker,ST051,Night,44,3
EMP00948,Picker,ST085,Afternoon,52,8
EMP02025,Picker,ST045,Afternoon,49,6
EMP01174,Store Associate,ST037,Afternoon,48,5
EMP00095,Packer,ST049,Afternoon,44,9
EMP00207,Store Associate,ST021,Morning,48,3
EMP00307,Packer,ST049,Evening,43,7
EMP01899,Store Associate,ST047,Night,46,3
EMP01715,Packer,ST051,Evening,50,5
EMP02389,Picker,ST019,Evening,48,7
EMP00210,Store Associate,ST066,Night,41,6
EMP02409,Picker,ST052,Afternoon,48,7
EMP01991,Rider Coordinator,ST089,Evening,51,7
EMP00908,Packer,ST097,Afternoon,49,6
EMP01452,Store Associate,ST027,Afternoon,36,6
EMP01461,Store Associate,ST082,Afternoon,45,3
EMP01479,Picker,ST070,Morning,47,6
EMP02500,Packer,ST047,Morning,41,5
EMP01849,Picker,ST061,Evening,56,9
EMP00915,Supervisor,ST051,Evening,56,1
EMP01268,Picker,ST076,Evening,53,2
EMP02128,Packer,ST099,Afternoon,53,10
EMP00762,Rider Coordinator,ST062,Morning,45,5
EMP00405,Packer,ST003,Evening,52,8
EMP00095,Packer,ST096,Morning,54,7
EMP02300,Packer,ST054,Night,49,5
EMP01751,Rider Coordinator,ST001,Evening,33,3
EMP00376,Picker,ST029,Afternoon,42,3
EMP01165,Packer,ST044,Afternoon,50,7
EMP02069,Rider Coordinator,ST008,Evening,57,10
EMP01848,Rider Coordinator,ST077,Afternoon,40,3
EMP00552,Store Associate,ST061,Evening,47,7
EMP01093,Picker,ST074,Morning,54,7
EMP01688,Store Associate,ST038,Afternoon,53,9
EMP00534,Store Associate,ST090,Afternoon,50,4
EMP00836,Picker,ST076,Evening,50,8
EMP02233,Store Associate,ST016,Morning,52,12
EMP02339,Packer,ST040,Evening,45,5
EMP02154,Store Associate,ST093,Morning,63,6
EMP00524,Picker,ST084,Afternoon,42,5
EMP01124,Packer,ST098,Evening,53,4
EMP02313,Store Associate,ST091,Afternoon,42,8
EMP01200,Rider Coordinator,ST053,Evening,47,1
EMP00238,Picker,ST094,Afternoon,41,12
EMP02083,Store Associate,ST011,Evening,47,3
EMP01060,Packer,ST014,Morning,42,4
EMP00960,Store Associate,ST086,Morning,47,5
EMP01897,Store Associate,ST001,Afternoon,51,7
EMP00389,Picker,ST026,Evening,47,7
EMP00613,Picker,ST038,Morning,45,10
EMP02399,Picker,ST078,Night,45,8
EMP01574,Picker,ST092,Evening,36,7
EMP00528,Store Associate,ST044,Evening,48,6
EMP02359,Store Associate,ST060,Afternoon,40,5
EMP01845,Supervisor,ST061,Afternoon,51,6
EMP01435,Store Associate,ST045,Afternoon,46,5
EMP01241,Picker,ST097,Evening,53,6
EMP00066,Packer,ST054,Evening,60,10
EMP02192,Supervisor,ST071,Morning,59,3
EMP00705,Supervisor,ST001,Morning,57,4
EMP00313,Picker,ST009,Afternoon,55,6
EMP00174,Picker,ST015,Evening,49,7
EMP01523,Rider Coordinator,ST059,Afternoon,41,9
EMP01323,Picker,ST044,Morning,49,7
EMP00889,Packer,ST016,Evening,43,4
EMP00847,Store Associate,ST090,Evening,50,7
EMP01199,Picker,ST081,Afternoon,42,11
EMP01448,Picker,ST064,Afternoon,49,8
EMP00687,Store Associate,ST100,Evening,47,4
EMP02475,Picker,ST036,Evening,52,6
EMP02155,Picker,ST096,Night,49,8
EMP01006,Rider Coordinator,ST095,Morning,45,4
EMP02355,Rider Coordinator,ST096,Afternoon,54,8
EMP02098,Packer,ST041,Afternoon,38,4
EMP00990,Picker,ST028,Afternoon,40,4
EMP00714,Picker,ST030,Morning,49,5
EMP01495,Rider Coordinator,ST057,Evening,58,6
EMP02026,Picker,ST032,Afternoon,42,1
EMP01078,Store Associate,ST058,Evening,47,5
EMP02479,Picker,ST023,Afternoon,41,4
EMP00549,Picker,ST010,Morning,51,11
EMP02025,Picker,ST011,Evening,59,6
EMP00619,Packer,ST038,Morning,45,5
EMP02094,Rider Coordinator,ST052,Afternoon,50,0
EMP00665,Picker,ST044,Morning,54,7
EMP02259,Store Associate,ST005,Afternoon,56,9
EMP01018,Store Associate,ST016,Morning,55,7
EMP02491,Picker,ST092,Evening,43,5
EMP02175,Picker,ST041,Morning,43,4
EMP01550,Store Associate,ST038,Evening,56,8
EMP01380,Store Associate,ST033,Evening,51,9
EMP01246,Rider Coordinator,ST080,Morning,41,11
EMP01622,Store Associate,ST083,Evening,36,7
EMP01134,Picker,ST016,Afternoon,58,15
EMP00082,Picker,ST083,Afternoon,48,5
EMP01346,Packer,ST045,Evening,41,4
EMP00440,Picker,ST072,Evening,60,8
EMP01128,Picker,ST060,Morning,64,8
EMP02385,Supervisor,ST061,Night,49,6
EMP00914,Packer,ST049,Evening,38,8
EMP01700,Picker,ST067,Evening,51,9
EMP00856,Store Associate,ST048,Morning,45,8
EMP00088,Store Associate,ST059,Morning,42,8
EMP01160,Rider Coordinator,ST083,Afternoon,46,6
EMP00620,Supervisor,ST075,Evening,39,5
EMP02096,Packer,ST034,Morning,41,6
EMP02205,Picker,ST006,Morning,53,4
EMP00218,Picker,ST068,Evening,50,3
EMP01558,Store Associate,ST067,Afternoon,52,6
EMP00375,Rider Coordinator,ST036,Afternoon,49,2
EMP01438,Supervisor,ST071,Evening,48,3
EMP02138,Packer,ST012,Night,70,8
EMP01756,Picker,ST099,Afternoon,46,8
EMP02220,Supervisor,ST020,Evening,52,2
EMP00553,Store Associate,ST066,Morning,37,1
EMP00649,Picker,ST017,Afternoon,48,2
EMP00335,Picker,ST059,Evening,55,3
EMP02065,Picker,ST020,Evening,41,4
EMP00316,Store Associate,ST009,Morning,52,3
EMP01628,Picker,ST053,Night,54,8
EMP01963,Store Associate,ST083,Evening,47,8
EMP00318,Store Associate,ST048,Morning,48,9
EMP00503,Picker,ST063,Morning,44,3
EMP01780,Packer,ST012,Afternoon,47,5
EMP02203,Store Associate,ST087,Night,54,10
EMP02045,Picker,ST097,Afternoon,49,7
EMP00624,Picker,ST094,Evening,46,1
EMP00601,Picker,ST034,Morning,42,7
EMP00978,Supervisor,ST009,Evening,57,3
EMP01404,Picker,ST036,Evening,44,6
EMP01202,Store Associate,ST046,Night,49,5
EMP01972,Supervisor,ST026,Evening,55,8
EMP02339,Packer,ST098,Evening,48,8
EMP00850,Store Associate,ST037,Night,60,7
EMP00466,Store Associate,ST078,Evening,54,4
EMP01233,Packer,ST081,Night,42,5
EMP00903,Picker,ST094,Morning,44,7
EMP00059,Picker,ST048,Evening,45,9
EMP01770,Supervisor,ST002,Afternoon,39,10
EMP02132,Picker,ST092,Morning,52,2
EMP02370,Store Associate,ST005,Afternoon,52,3
EMP00885,Store Associate,ST003,Morning,55,3
EMP02147,Store Associate,ST023,Afternoon,45,7
EMP00143,Store Associate,ST002,Evening,46,8
EMP00942,Packer,ST080,Afternoon,48,6
EMP01341,Supervisor,ST054,Morning,44,5
EMP01981,Picker,ST088,Evening,30,10
EMP00017,Packer,ST036,Night,51,9
EMP00145,Store Associate,ST017,Night,42,5
EMP01875,Rider Coordinator,ST066,Morning,45,3
EMP01562,Picker,ST002,Evening,54,10
EMP01505,Store Associate,ST043,Morning,47,6
EMP01860,Store Associate,ST073,Night,46,5
EMP01056,Picker,ST088,Afternoon,53,4
EMP00868,Picker,ST085,Night,42,3
EMP02150,Supervisor,ST070,Afternoon,53,4
EMP02153,Packer,ST037,Afternoon,55,7
EMP00840,Packer,ST094,Night,47,10
EMP00835,Rider Coordinator,ST043,Evening,47,8
EMP00365,Store Associate,ST077,Afternoon,40,4
EMP01759,Picker,ST089,Morning,42,5
EMP01514,Packer,ST090,Evening,32,11
EMP01465,Store Associate,ST089,Night,59,6
EMP01586,Picker,ST077,Evening,50,5
EMP00441,Store Associate,ST034,Afternoon,47,6
EMP00794,Packer,ST019,Afternoon,38,5
EMP00709,Packer,ST084,Night,53,3
EMP01091,Store Associate,ST092,Afternoon,38,3
EMP02322,Picker,ST029,Morning,50,13
EMP02427,Store Associate,ST048,Afternoon,54,0
EMP00514,Packer,ST061,Evening,43,7
EMP00125,Store Associate,ST005,Morning,48,5
EMP01461,Supervisor,ST040,Evening,54,7
EMP01128,Rider Coordinator,ST092,Evening,42,5
EMP00020,Store Associate,ST084,Night,53,2
EMP02037,Packer,ST034,Night,47,3
EMP02451,Packer,ST013,Morning,36,2
EMP00773,Supervisor,ST002,Night,52,4
EMP02288,Supervisor,ST084,Evening,49,1
EMP01119,Picker,ST041,Night,43,2
EMP00521,Store Associate,ST013,Evening,37,7
EMP01775,Picker,ST057,Night,43,4
EMP01354,Packer,ST051,Evening,47,6
EMP01393,Rider Coordinator,ST069,Evening,59,6
EMP02057,Picker,ST030,Afternoon,40,7
EMP01206,Supervisor,ST073,Night,51,2
EMP02118,Picker,ST046,Morning,43,2
EMP00594,Store Associate,ST095,Afternoon,50,5
EMP02276,Store Associate,ST098,Afternoon,48,8
EMP01766,Rider Coordinator,ST074,Morning,42,5
EMP00260,Supervisor,ST015,Evening,56,2
EMP02066,Picker,ST099,Morning,51,6
EMP00509,Picker,ST096,Evening,59,5
EMP00229,Picker,ST095,Evening,51,5
EMP01997,Picker,ST076,Evening,49,9
EMP02243,Picker,ST018,Evening,60,2
EMP02033,Picker,ST015,Afternoon,54,8
EMP01869,Rider Coordinator,ST088,Afternoon,48,7
EMP02480,Store Associate,ST099,Evening,60,5
EMP01279,Picker,ST012,Afternoon,37,7
EMP01787,Store Associate,ST023,Morning,60,4
EMP00510,Picker,ST052,Morning,52,6
EMP00150,Packer,ST041,Night,56,4
EMP01103,Rider Coordinator,ST016,Evening,36,9
EMP01997,Picker,ST095,Morning,50,7
EMP01783,Packer,ST036,Night,53,5
EMP00079,Packer,ST038,Evening,37,3
EMP01217,Rider Coordinator,ST033,Night,36,9
EMP00182,Picker,ST049,Night,49,6
EMP02321,Packer,ST091,Afternoon,49,9
EMP00256,Packer,ST043,Afternoon,51,5
EMP01881,Picker,ST089,Afternoon,49,4
EMP02229,Store Associate,ST032,Evening,54,9
EMP00885,Supervisor,ST005,Morning,47,4
EMP00072,Supervisor,ST011,Evening,43,10
EMP01084,Picker,ST047,Afternoon,52,9
EMP02442,Picker,ST042,Evening,46,5
EMP01675,Store Associate,ST001,Afternoon,43,5
EMP02257,Packer,ST047,Afternoon,38,4
EMP01216,Store Associate,ST083,Afternoon,48,5
EMP02363,Packer,ST003,Night,47,7
EMP00148,Rider Coordinator,ST081,Night,59,7
EMP01456,Supervisor,ST031,Afternoon,44,6
EMP02014,Store Associate,ST017,Afternoon,60,11
EMP00553,Packer,ST085,Afternoon,53,6
EMP02185,Picker,ST072,Evening,63,4
EMP00524,Supervisor,ST011,Evening,57,8
EMP00657,Store Associate,ST036,Afternoon,45,6
EMP00299,Picker,ST086,Morning,50,6
EMP00809,Rider Coordinator,ST038,Evening,44,11
EMP01006,Rider Coordinator,ST013,Evening,44,7
EMP00199,Store Associate,ST002,Morning,30,5
EMP00766,Store Associate,ST054,Evening,41,5
EMP02041,Store Associate,ST002,Afternoon,45,6
EMP02061,Rider Coordinator,ST047,Afternoon,38,8
EMP02455,Packer,ST012,Evening,47,8
EMP00015,Picker,ST076,Afternoon,53,4
EMP00141,Store Associate,ST022,Evening,51,5
EMP02190,Store Associate,ST034,Evening,47,3
EMP02058,Picker,ST076,Morning,37,10
EMP01450,Picker,ST043,Morning,63,8
EMP02346,Packer,ST063,Evening,46,6
EMP01643,Picker,ST056,Afternoon,36,2
EMP02198,Picker,ST041,Evening,46,6
EMP02326,Store Associate,ST034,Afternoon,49,10
EMP01433,Packer,ST100,Evening,53,7
EMP01988,Packer,ST002,Morning,50,6
EMP02313,Picker,ST037,Afternoon,41,4
EMP01933,Rider Coordinator,ST094,Evening,49,7
EMP02271,Picker,ST093,Night,40,5
EMP00175,Picker,ST023,Afternoon,55,5
EMP02037,Picker,ST054,Night,51,7
EMP01859,Store Associate,ST062,Evening,40,7
EMP01667,Store Associate,ST085,Evening,49,9
EMP01301,Rider Coordinator,ST091,Evening,52,3
EMP00671,Packer,ST006,Afternoon,48,4
EMP00069,Supervisor,ST059,Afternoon,48,5
EMP00884,Store Associate,ST019,Night,59,5
EMP00565,Packer,ST059,Afternoon,41,5
EMP02047,Picker,ST043,Evening,45,5
EMP02210,Rider Coordinator,ST013,Morning,42,10
EMP01655,Packer,ST028,Afternoon,39,6
EMP01673,Picker,ST052,Afternoon,49,7
EMP02137,Store Associate,ST027,Evening,42,5
EMP00057,Picker,ST027,Morning,39,8
EMP02171,Picker,ST043,Night,49,5
EMP00068,Picker,ST055,Morning,47,3
EMP01637,Packer,ST075,Morning,47,5
EMP02192,Picker,ST056,Morning,50,6
EMP00015,Picker,ST059,Afternoon,45,6
EMP01564,Store Associate,ST064,Morning,45,7
EMP01030,Rider Coordinator,ST003,Afternoon,53,5
EMP00218,Store Associate,ST008,Evening,47,10
EMP01580,Packer,ST072,Afternoon,63,3
EMP02245,Supervisor,ST060,Evening,47,5
EMP00064,Store Associate,ST011,Evening,45,5
EMP00944,Picker,ST018,Afternoon,53,3
EMP01396,Store Associate,ST091,Night,55,2
EMP02011,Picker,ST012,Morning,53,2
EMP00846,Rider Coordinator,ST039,Afternoon,52,2
EMP01545,Packer,ST055,Evening,41,6
EMP00655,Store Associate,ST083,Afternoon,46,5
EMP02262,Store Associate,ST070,Evening,45,8
EMP01379,Store Associate,ST008,Evening,57,7
EMP01316,Picker,ST072,Morning,52,4
EMP00041,Picker,ST063,Afternoon,56,8
EMP01730,Supervisor,ST028,Morning,54,2
EMP02366,Rider Coordinator,ST052,Evening,40,5
EMP00044,Packer,ST058,Evening,53,8
EMP01077,Picker,ST096,Evening,46,5
EMP01540,Packer,ST072,Afternoon,51,9
EMP01478,Picker,ST050,Afternoon,37,9
EMP01793,Picker,ST006,Afternoon,57,4
EMP00443,Picker,ST018,Evening,47,4
EMP02239,Store Associate,ST002,Afternoon,45,5
EMP02270,Store Associate,ST088,Evening,47,4
EMP00512,Store Associate,ST083,Afternoon,46,7
EMP00714,Supervisor,ST054,Afternoon,49,8
EMP01143,Packer,ST027,Afternoon,58,5
EMP01547,Packer,ST064,Afternoon,63,6
EMP02186,Packer,ST042,Night,47,7
EMP00077,Picker,ST004,Evening,47,7
EMP00847,Store Associate,ST016,Evening,55,10
EMP02457,Picker,ST067,Night,53,7
EMP01868,Rider Coordinator,ST075,Morning,42,8
EMP01456,Packer,ST003,Morning,47,8
EMP01900,Packer,ST036,Afternoon,53,9
EMP01780,Picker,ST094,Afternoon,48,5
EMP01490,Packer,ST007,Morning,52,10
EMP02374,Picker,ST070,Afternoon,58,8
EMP01090,Packer,ST078,Morning,50,9
EMP01366,Picker,ST066,Afternoon,51,8
EMP00200,Picker,ST095,Morning,54,5
EMP01354,Rider Coordinator,ST052,Morning,42,9
EMP01277,Picker,ST060,Morning,52,6
EMP02046,Packer,ST070,Morning,46,4
EMP01873,Store Associate,ST050,Afternoon,52,9
EMP01813,Picker,ST066,Afternoon,45,4
EMP02413,Rider Coordinator,ST035,Afternoon,57,8
EMP02487,Rider Coordinator,ST082,Afternoon,48,5
EMP01073,Picker,ST012,Evening,39,5
EMP01646,Store Associate,ST026,Afternoon,49,4
EMP00549,Packer,ST031,Evening,32,4
EMP00530,Picker,ST077,Afternoon,47,7
EMP02447,Store Associate,ST094,Evening,52,5
EMP00425,Packer,ST030,Evening,35,5
EMP01823,Store Associate,ST055,Night,49,6
EMP02205,Picker,ST016,Afternoon,46,6
EMP02079,Picker,ST045,Evening,46,6
EMP01700,Picker,ST053,Afternoon,41,5
EMP01315,Picker,ST087,Afternoon,47,7
EMP00973,Supervisor,ST098,Afternoon,57,13
EMP02337,Supervisor,ST058,Morning,56,4
EMP00150,Picker,ST081,Morning,45,4
EMP02411,Packer,ST038,Afternoon,41,8
EMP00042,Store Associate,ST090,Evening,59,7
EMP01480,Store Associate,ST056,Afternoon,39,5
EMP00001,Supervisor,ST028,Afternoon,41,12
EMP01536,Picker,ST080,Morning,55,12
EMP01313,Picker,ST061,Evening,50,7
EMP01768,Rider Coordinator,ST025,Evening,41,4
EMP02364,Store Associate,ST048,Afternoon,45,7
EMP00377,Picker,ST029,Afternoon,34,5
EMP01534,Picker,ST047,Evening,36,7
EMP00735,Store Associate,ST084,Evening,50,10
EMP01941,Supervisor,ST025,Morning,64,5
EMP00581,Store Associate,ST085,Evening,46,11
EMP01551,Supervisor,ST053,Evening,59,4
EMP01262,Packer,ST013,Evening,49,4
EMP00739,Packer,ST057,Morning,40,4
EMP01874,Store Associate,ST054,Morning,54,9
EMP01879,Store Associate,ST066,Afternoon,37,5
EMP00845,Store Associate,ST042,Morning,47,4
EMP01913,Store Associate,ST095,Morning,52,11
EMP01061,Picker,ST093,Morning,47,8
EMP01392,Packer,ST011,Afternoon,53,4
EMP01887,Picker,ST084,Evening,58,5
EMP02038,Picker,ST021,Evening,59,3
EMP01774,Rider Coordinator,ST027,Afternoon,44,4
EMP00420,Packer,ST060,Morning,51,8
EMP01401,Picker,ST021,Evening,48,6
EMP00070,Packer,ST031,Afternoon,45,6
EMP00214,Picker,ST082,Evening,50,8
EMP01065,Store Associate,ST095,Evening,43,4
EMP01414,Packer,ST082,Morning,32,7
EMP01630,Picker,ST095,Night,53,8
EMP02247,Picker,ST065,Evening,51,3
EMP00910,Rider Coordinator,ST036,Morning,49,5
EMP02369,Packer,ST031,Morning,46,10
EMP01619,Rider Coordinator,ST052,Evening,45,5
EMP01562,Packer,ST079,Morning,52,5
EMP01772,Store Associate,ST075,Afternoon,33,7
EMP01285,Supervisor,ST089,Evening,48,5
EMP00883,Packer,ST049,Afternoon,55,11
EMP00397,Picker,ST096,Evening,38,7
EMP00330,Store Associate,ST093,Evening,55,2
EMP01336,Rider Coordinator,ST081,Morning,45,9
EMP01064,Packer,ST060,Morning,44,10
EMP00109,Rider Coordinator,ST033,Afternoon,47,8
EMP02169,Rider Coordinator,ST039,Afternoon,36,3
EMP01912,Picker,ST015,Afternoon,53,7
EMP01061,Packer,ST073,Evening,58,8
